bus,car,location,motorbike,timestamp_utc,total_vehicles,traffic_status,truck
0,1,CMT8_PhamVanHai,0,2025-07-05T22:09:16.111543,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:09:31.757875,2,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T22:09:47.420373,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:10:03.204633,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:10:18.801358,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:10:34.459633,1,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T22:10:50.695330,4,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:11:06.320048,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:11:21.954625,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:11:37.771185,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:11:53.485815,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:12:09.179837,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:12:24.822161,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:12:41.107446,0,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:12:56.785932,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:13:12.453227,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:13:28.088251,0,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T22:13:43.740860,2,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:14:02.041405,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:14:17.662809,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:14:33.370052,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:14:50.519557,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:15:06.176985,0,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:15:22.048789,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:15:37.719234,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:15:53.307338,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:16:08.922164,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:16:24.520705,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:16:40.252684,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:16:55.957457,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:17:11.934311,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:17:27.594072,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:17:43.226903,2,1,0
0,3,CMT8_PhamVanHai,0,2025-07-05T22:17:59.025683,3,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T22:18:14.699824,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:18:30.342687,1,1,1
0,0,CMT8_PhamVanHai,0,2025-07-05T22:18:45.992982,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:19:02.205902,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:19:17.884713,1,1,1
1,3,CMT8_PhamVanHai,0,2025-07-05T22:19:33.493326,5,2,1
0,3,CMT8_PhamVanHai,0,2025-07-05T22:19:49.114292,3,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:20:04.839641,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:20:20.422629,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:20:36.070649,1,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T22:20:51.665553,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:21:07.313255,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:21:22.942722,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:21:38.550233,1,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:21:54.255000,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:22:10.721336,0,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:22:26.963910,1,1,0
0,4,CMT8_PhamVanHai,0,2025-07-05T22:22:42.611351,4,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:22:58.315317,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:23:14.058154,1,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T22:23:29.716111,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:23:45.304142,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:24:00.948802,0,1,0
0,1,CMT8_PhamVanHai,4,2025-07-05T22:24:16.554605,5,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:24:32.186314,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:24:47.781761,2,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:25:03.471168,0,1,0
1,0,CMT8_PhamVanHai,2,2025-07-05T22:25:19.145181,3,1,0
0,2,CMT8_PhamVanHai,5,2025-07-05T22:25:34.792549,7,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:25:50.482556,2,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:26:06.100711,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:26:21.879016,0,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T22:26:37.466908,3,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:26:53.072156,1,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:27:08.739466,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:27:24.515438,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:27:40.163699,0,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:27:55.831343,1,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T22:28:11.556961,2,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:28:27.314931,1,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T22:28:42.956331,3,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T22:28:58.619550,3,1,1
0,0,CMT8_PhamVanHai,2,2025-07-05T22:29:14.244001,2,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T22:29:29.892324,6,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:29:45.689656,3,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T22:30:01.294802,2,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:30:16.949260,2,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T22:30:32.645197,2,1,0
1,1,CMT8_PhamVanHai,1,2025-07-05T22:30:48.238369,4,2,1
0,1,CMT8_PhamVanHai,4,2025-07-05T22:31:03.852110,5,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T22:31:19.481917,3,1,1
0,0,CMT8_PhamVanHai,2,2025-07-05T22:31:35.103710,2,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:31:50.718159,3,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T22:32:06.326574,3,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:32:22.036411,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:32:37.801904,1,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:32:53.522319,3,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T22:33:09.176315,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:33:24.940326,2,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:33:40.818649,3,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:33:56.504226,3,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T22:34:12.357047,4,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T22:34:28.099372,2,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T22:34:44.076214,7,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:34:59.843099,1,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:35:16.782025,2,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T22:35:32.469202,4,1,0
0,2,CMT8_PhamVanHai,4,2025-07-05T22:35:48.333768,6,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:36:04.047477,4,1,1
0,0,CMT8_PhamVanHai,2,2025-07-05T22:36:19.762636,2,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:36:35.378276,3,1,0
1,1,CMT8_PhamVanHai,4,2025-07-05T22:36:50.971629,6,2,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:37:06.583577,1,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T22:37:22.216612,3,1,1
0,2,CMT8_PhamVanHai,4,2025-07-05T22:37:37.989057,6,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:37:55.139068,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:38:13.050529,0,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T22:38:28.749535,2,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T22:38:44.402599,2,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:39:00.124274,3,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T22:39:15.751984,2,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:39:31.396870,3,1,0
0,0,CMT8_PhamVanHai,7,2025-07-05T22:39:46.966571,7,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:40:02.569362,0,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T22:40:18.722688,6,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T22:40:34.351052,4,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T22:40:49.980528,4,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:41:05.570233,3,1,1
0,3,CMT8_PhamVanHai,5,2025-07-05T22:41:21.178342,8,2,0
0,2,CMT8_PhamVanHai,5,2025-07-05T22:41:36.833099,7,1,0
0,1,CMT8_PhamVanHai,4,2025-07-05T22:41:52.468970,5,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T22:42:08.096005,4,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T22:42:23.709017,4,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:42:39.419168,3,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T22:42:55.166455,5,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T22:43:10.755481,2,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T22:43:26.360036,4,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:43:42.068251,3,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:43:58.295622,1,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:44:13.967394,3,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:44:29.599202,4,1,1
0,0,CMT8_PhamVanHai,1,2025-07-05T22:44:45.353213,1,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:45:00.947364,3,1,0
0,1,CMT8_PhamVanHai,4,2025-07-05T22:45:16.577372,5,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:45:32.237092,1,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T22:45:47.932644,0,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:46:03.582811,3,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T22:46:19.206605,4,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T22:46:34.815347,4,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:46:50.534050,3,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:47:06.134981,4,1,1
0,1,CMT8_PhamVanHai,3,2025-07-05T22:47:21.752932,4,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T22:47:37.425133,1,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:47:53.215520,1,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:48:08.926147,3,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T22:48:24.634098,3,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:48:40.269523,1,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T22:48:55.948611,5,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T22:49:11.612062,7,2,1
0,1,CMT8_PhamVanHai,6,2025-07-05T22:49:27.271030,7,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T22:49:42.856798,4,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T22:49:58.522216,4,1,0
0,2,CMT8_PhamVanHai,3,2025-07-05T22:50:14.160105,5,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T22:50:29.791019,6,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T22:50:45.698761,2,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T22:51:01.340412,4,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T22:51:17.202338,4,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T22:51:32.850878,4,1,0
0,5,CMT8_PhamVanHai,7,2025-07-05T22:51:48.558879,12,2,0
0,3,CMT8_PhamVanHai,5,2025-07-05T22:52:04.210151,8,2,0
0,3,CMT8_PhamVanHai,5,2025-07-05T22:52:19.827560,8,2,0
0,2,CMT8_PhamVanHai,3,2025-07-05T22:52:35.444013,5,1,0
0,2,CMT8_PhamVanHai,5,2025-07-05T22:52:51.057904,8,2,1
0,3,CMT8_PhamVanHai,2,2025-07-05T22:53:06.673452,5,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T22:53:22.467111,4,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T22:53:38.186685,4,1,0
1,1,CMT8_PhamVanHai,1,2025-07-05T22:53:53.906050,3,1,0
0,0,CMT8_PhamVanHai,10,2025-07-05T22:54:09.621050,10,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:54:25.358483,1,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T22:54:41.061551,8,2,2
1,2,CMT8_PhamVanHai,5,2025-07-05T22:54:56.703791,10,3,2
0,0,CMT8_PhamVanHai,8,2025-07-05T22:55:12.308880,10,2,2
0,1,CMT8_PhamVanHai,2,2025-07-05T22:55:27.982920,3,1,0
0,2,CMT8_PhamVanHai,0,2025-07-05T22:55:43.638126,4,2,2
0,2,CMT8_PhamVanHai,3,2025-07-05T22:55:59.318576,5,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T22:56:15.019160,2,1,0
0,1,CMT8_PhamVanHai,10,2025-07-05T22:56:30.837117,11,2,0
0,1,CMT8_PhamVanHai,4,2025-07-05T22:56:46.913544,5,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T22:57:02.654123,3,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T22:57:18.331985,2,1,0
0,3,CMT8_PhamVanHai,5,2025-07-05T22:57:34.348743,8,2,0
0,2,CMT8_PhamVanHai,6,2025-07-05T22:57:50.061460,9,2,1
0,1,CMT8_PhamVanHai,2,2025-07-05T22:58:05.713759,4,1,1
0,1,CMT8_PhamVanHai,3,2025-07-05T22:58:21.347575,4,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T22:58:37.123633,7,2,1
0,1,CMT8_PhamVanHai,7,2025-07-05T22:58:52.832148,8,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T22:59:08.498858,1,1,0
0,2,CMT8_PhamVanHai,3,2025-07-05T22:59:24.247359,5,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T22:59:39.994034,4,1,0
0,2,CMT8_PhamVanHai,5,2025-07-05T22:59:55.701501,7,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T23:00:11.385300,3,1,0
0,1,CMT8_PhamVanHai,10,2025-07-05T23:00:27.035025,11,2,0
0,2,CMT8_PhamVanHai,1,2025-07-05T23:00:49.041964,3,1,0
1,1,CMT8_PhamVanHai,3,2025-07-05T23:01:08.250266,6,2,1
0,2,CMT8_PhamVanHai,3,2025-07-05T23:01:28.703555,5,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T23:01:48.249846,0,1,0
0,3,CMT8_PhamVanHai,5,2025-07-05T23:02:08.251603,8,2,0
0,5,CMT8_PhamVanHai,7,2025-07-05T23:02:27.916607,14,3,2
0,3,CMT8_PhamVanHai,1,2025-07-05T23:02:47.626582,4,1,0
0,3,CMT8_PhamVanHai,5,2025-07-05T23:03:09.623403,8,2,0
0,1,CMT8_PhamVanHai,8,2025-07-05T23:03:28.002890,9,1,0
0,2,CMT8_PhamVanHai,6,2025-07-05T23:03:47.944650,9,2,1
0,1,CMT8_PhamVanHai,4,2025-07-05T23:04:07.989920,6,2,1
0,1,CMT8_PhamVanHai,4,2025-07-05T23:04:28.309139,6,2,1
0,1,CMT8_PhamVanHai,0,2025-07-05T23:04:47.890985,1,1,0
0,1,CMT8_PhamVanHai,8,2025-07-05T23:05:07.833429,9,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T23:05:27.832618,5,1,1
0,1,CMT8_PhamVanHai,4,2025-07-05T23:05:47.881373,5,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T23:06:07.986554,6,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T23:06:27.840842,3,1,0
0,1,CMT8_PhamVanHai,9,2025-07-05T23:06:47.868831,10,1,0
0,0,CMT8_PhamVanHai,8,2025-07-05T23:07:07.912239,8,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T23:07:27.913994,3,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T23:07:47.838153,4,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T23:08:07.909828,1,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T23:08:27.800379,4,1,0
0,0,CMT8_PhamVanHai,7,2025-07-05T23:08:47.763626,7,1,0
0,0,CMT8_PhamVanHai,7,2025-07-05T23:09:07.955771,7,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T23:09:27.740727,0,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T23:09:47.902322,6,1,0
0,0,CMT8_PhamVanHai,7,2025-07-05T23:10:08.034933,7,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T23:10:27.987621,4,1,0
0,1,CMT8_PhamVanHai,0,2025-07-05T23:10:48.079990,1,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T23:11:08.142637,2,1,0
0,0,CMT8_PhamVanHai,11,2025-07-05T23:11:27.907473,11,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T23:11:48.221384,4,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T23:12:09.446140,3,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T23:12:28.791308,1,1,0
0,1,CMT8_PhamVanHai,11,2025-07-05T23:12:48.157186,13,2,1
2,1,CMT8_PhamVanHai,2,2025-07-05T23:13:08.119215,5,2,0
0,1,CMT8_PhamVanHai,2,2025-07-05T23:13:28.224503,3,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T23:13:48.174304,1,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T23:14:08.155165,3,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T23:14:28.016302,6,1,0
0,2,CMT8_PhamVanHai,10,2025-07-05T23:14:48.144364,12,2,0
0,2,CMT8_PhamVanHai,4,2025-07-05T23:15:08.226246,6,1,0
1,1,CMT8_PhamVanHai,2,2025-07-05T23:15:28.262781,4,1,0
1,0,CMT8_PhamVanHai,4,2025-07-05T23:15:47.848861,5,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T23:16:07.998492,5,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T23:16:27.932829,4,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T23:16:47.865888,3,1,0
0,0,CMT8_PhamVanHai,6,2025-07-05T23:17:07.921549,6,1,0
0,0,CMT8_PhamVanHai,9,2025-07-05T23:17:28.088064,9,1,0
0,0,CMT8_PhamVanHai,9,2025-07-05T23:17:50.500418,9,1,0
0,0,CMT8_PhamVanHai,6,2025-07-05T23:18:08.018314,6,1,0
0,0,CMT8_PhamVanHai,6,2025-07-05T23:18:27.819096,6,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T23:18:47.790822,0,1,0
0,2,CMT8_PhamVanHai,8,2025-07-05T23:19:07.866194,10,2,0
0,3,CMT8_PhamVanHai,8,2025-07-05T23:19:27.828658,11,2,0
0,0,CMT8_PhamVanHai,4,2025-07-05T23:19:47.891480,5,1,1
0,1,CMT8_PhamVanHai,0,2025-07-05T23:20:08.088340,1,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T23:20:27.750405,6,1,0
0,0,CMT8_PhamVanHai,6,2025-07-05T23:20:47.739424,6,1,0
0,0,CMT8_PhamVanHai,9,2025-07-05T23:21:07.959107,9,1,0
0,1,CMT8_PhamVanHai,10,2025-07-05T23:21:27.790799,11,2,0
0,0,CMT8_PhamVanHai,2,2025-07-05T23:21:48.027566,2,1,0
0,0,CMT8_PhamVanHai,8,2025-07-05T23:22:08.094459,8,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T23:22:28.829276,8,2,1
0,0,CMT8_PhamVanHai,4,2025-07-05T23:22:48.076503,5,1,1
0,0,CMT8_PhamVanHai,5,2025-07-05T23:23:08.013623,5,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T23:23:27.782525,5,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T23:23:47.862941,6,1,1
0,0,CMT8_PhamVanHai,3,2025-07-05T23:24:08.066185,4,1,1
0,2,CMT8_PhamVanHai,5,2025-07-05T23:24:27.726930,7,1,0
0,0,CMT8_PhamVanHai,6,2025-07-05T23:24:48.282047,6,1,0
1,0,CMT8_PhamVanHai,13,2025-07-05T23:25:07.952138,14,2,0
1,1,CMT8_PhamVanHai,3,2025-07-05T23:25:27.734624,5,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T23:25:48.214718,5,1,0
0,1,CMT8_PhamVanHai,4,2025-07-05T23:26:08.233716,5,1,0
0,0,CMT8_PhamVanHai,0,2025-07-05T23:26:27.901551,0,1,0
0,2,CMT8_PhamVanHai,7,2025-07-05T23:26:47.726542,9,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T23:27:07.769588,4,1,0
0,2,CMT8_PhamVanHai,2,2025-07-05T23:27:27.986762,4,1,0
0,0,CMT8_PhamVanHai,3,2025-07-05T23:27:47.666183,3,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T23:28:07.793722,1,1,0
0,1,CMT8_PhamVanHai,3,2025-07-05T23:28:27.906344,5,1,1
0,0,CMT8_PhamVanHai,7,2025-07-05T23:28:47.848099,7,1,0
0,0,CMT8_PhamVanHai,9,2025-07-05T23:29:07.810865,9,1,0
0,0,CMT8_PhamVanHai,1,2025-07-05T23:29:27.678371,1,1,0
0,1,CMT8_PhamVanHai,1,2025-07-05T23:29:47.856020,2,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T23:30:07.925544,2,1,0
0,1,CMT8_PhamVanHai,7,2025-07-05T23:30:27.779930,8,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T23:30:47.831820,5,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T23:31:07.901476,2,1,0
0,4,CMT8_PhamVanHai,4,2025-07-05T23:31:27.880732,8,2,0
0,5,CMT8_PhamVanHai,4,2025-07-05T23:31:47.671374,9,2,0
0,1,CMT8_PhamVanHai,6,2025-07-05T23:32:07.739699,7,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T23:32:27.797773,3,1,0
0,1,CMT8_PhamVanHai,15,2025-07-05T23:32:47.775981,16,2,0
0,2,CMT8_PhamVanHai,2,2025-07-05T23:33:07.840342,4,1,0
0,0,CMT8_PhamVanHai,7,2025-07-05T23:33:28.824869,7,1,0
0,0,CMT8_PhamVanHai,6,2025-07-05T23:33:47.881920,6,1,0
0,1,CMT8_PhamVanHai,2,2025-07-05T23:34:07.951437,3,1,0
0,0,CMT8_PhamVanHai,9,2025-07-05T23:34:27.726532,9,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T23:34:47.792383,4,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T23:35:07.842343,2,1,0
0,0,CMT8_PhamVanHai,5,2025-07-05T23:35:27.706312,5,1,0
0,2,CMT8_PhamVanHai,13,2025-07-05T23:35:47.905407,15,2,0
0,5,CMT8_PhamVanHai,3,2025-07-05T23:36:07.861693,9,2,1
0,3,CMT8_PhamVanHai,3,2025-07-05T23:36:27.921053,6,1,0
0,3,CMT8_PhamVanHai,2,2025-07-05T23:36:47.703600,5,1,0
0,2,CMT8_PhamVanHai,1,2025-07-05T23:37:07.750322,3,1,0
0,1,CMT8_PhamVanHai,5,2025-07-05T23:37:27.723514,6,1,0
1,1,CMT8_PhamVanHai,3,2025-07-05T23:37:47.785355,6,2,1
0,1,CMT8_PhamVanHai,9,2025-07-05T23:38:07.644537,10,1,0
0,0,CMT8_PhamVanHai,6,2025-07-05T23:38:27.733207,6,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T23:38:47.911210,4,1,0
1,1,CMT8_PhamVanHai,3,2025-07-05T23:39:07.758122,6,2,1
0,0,CMT8_PhamVanHai,7,2025-07-05T23:39:27.866116,7,1,0
0,0,CMT8_PhamVanHai,12,2025-07-05T23:39:48.924685,12,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T23:40:08.031481,4,1,0
0,2,CMT8_PhamVanHai,6,2025-07-05T23:40:27.774182,8,1,0
0,1,CMT8_PhamVanHai,7,2025-07-05T23:40:47.959786,8,1,0
0,1,CMT8_PhamVanHai,12,2025-07-05T23:41:08.000792,13,2,0
0,2,CMT8_PhamVanHai,5,2025-07-05T23:41:27.966689,9,2,2
0,0,CMT8_PhamVanHai,5,2025-07-05T23:41:48.537458,5,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T23:42:07.986206,8,2,1
1,2,CMT8_PhamVanHai,12,2025-07-05T23:42:31.639727,16,3,1
0,2,CMT8_PhamVanHai,9,2025-07-05T23:42:51.433423,13,3,2
0,0,CMT8_PhamVanHai,0,2025-07-05T23:43:08.191829,0,1,0
0,0,CMT8_PhamVanHai,6,2025-07-05T23:43:27.964714,6,1,0
0,2,CMT8_PhamVanHai,11,2025-07-05T23:43:48.053793,13,2,0
0,2,CMT8_PhamVanHai,6,2025-07-05T23:44:07.960597,8,1,0
0,1,CMT8_PhamVanHai,6,2025-07-05T23:44:27.921113,7,1,0
0,0,CMT8_PhamVanHai,4,2025-07-05T23:44:47.864863,4,1,0
0,3,CMT8_PhamVanHai,6,2025-07-05T23:45:07.840357,9,2,0
0,1,CMT8_PhamVanHai,6,2025-07-05T23:45:27.665270,7,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T23:45:47.785639,3,1,1
0,0,CMT8_PhamVanHai,2,2025-07-05T23:46:07.968486,2,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T23:46:27.711166,2,1,0
0,0,CMT8_PhamVanHai,6,2025-07-05T23:46:47.779070,6,1,0
0,1,CMT8_PhamVanHai,4,2025-07-05T23:47:07.747700,6,2,1
0,1,CMT8_PhamVanHai,4,2025-07-05T23:47:27.831765,5,1,0
0,0,CMT8_PhamVanHai,2,2025-07-05T23:47:47.726482,2,1,0
0,4,CMT8_PhamVanHai,7,2025-07-05T23:48:07.617827,11,2,0
0,4,CMT8_PhamVanHai,5,2025-07-05T23:48:28.258361,9,2,0
